report#,token
303,tidak
303,terjadi
303,apa-apa
303,karena
303,tidak
303,membawa
303,barang
303,berharga
303,sebab
303,baru
303,pulang
303,sholat
303,subuh
303,di
303,masjid
303,.
303,padahal
303,jarak
303,antara
303,kejadian
303,dengan
303,kantor
303,kepolisian
303,tidak
303,jauh
303,hanya
303,beberapa
303,ratus
303,meter
303,.
303,untuk
303,kemajuan
303,kota
303,dan
303,keamanan
303,pendatang
303,atau
303,pelancong
303,","
303,hal
303,ini
303,harus
303,segera
303,di
303,berantas
303,.
303,patroli
303,untuk
303,keamanan
303,saya
303,rasa
303,penting
303,.
304,apakah
304,puskesmas
304,hanya
304,melayani
304,korban
304,kecelakaan
304,dan
304,ibu
304,melahirkan
304,pada
304,jam
304,18:00
304,...
304,?
304,pada
304,pamflet
304,ada
304,tercantum
304,melayani
304,24
304,jam
304,.
304,ini
304,terjadi
304,di
304,puskesmas
304,tanah
304,jawa
304,","
304,kecamatan
304,.
304,tanah
304,jawa
304,","
304,kabupaten
304,.
304,simalungun
304,","
304,sumut
304,pada
304,tanggal
304,08
304,agustus
304,2020.
304,orangtua
304,saya
304,berkunjung
304,ke
304,puskesmas
304,untuk
304,berobat
304,menggunakan
304,bpjs
304,karena
304,mengalami
304,tekanan
304,darah
304,yang
304,tinggi
304,dan
304,kolesterol
304,tinggi
304,namun
304,pihak
304,puskesmas
304,mengatakan
304,bahwa
304,mereka
304,hanya
304,melayani
304,korban
304,kecelakaan
304,dan
304,ibu
304,melahirkan
304,untuk
304,jam
304,tersebut
304,.
304,sangat
304,disayangkan
304,mereka
304,tidak
304,mau
304,menangani
304,pasien
304,dan
304,mengatakan
304,agar
304,kembali
304,pada
304,hari
304,senin
304,","
304,10
304,agustus
304,2020
304,di
304,siang
304,hari
304,.
304,akhirnya
304,orangtua
304,saya
304,harus
304,berobat
304,ke
304,klinik
304,sehingga
304,keikutsertaan
304,bpjs
304,menjadi
304,sia-sia.pada
304,kesempatan
304,yang
304,lain
304,juga
304,","
304,kami
304,berkunjung
304,ke
304,puskesmas
304,yang
304,sama
304,dikarenakan
304,keponakan
304,saya
304,digigit
304,oleh
304,anjing
304,.
304,namun
304,","
304,dengan
304,alasan
304,vaksin
304,tidak
304,ada
304,","
304,mereka
304,tidak
304,ada
304,melakukan
304,penanganan
304,apapun
304,.
304,pelayanan
304,puskesmas
304,tanah
304,jawa
304,sangat
304,mengecewakan
305,mau
305,tanya
305,apakah
305,petugas
305,tahanan/sipir
305,harus
305,wewenang
305,melakukan
305,kekerasan
305,dalam
305,tahanan
305,yang
305,baru
305,maasuk..trimakasih
306,kepada
306,.
306,yang
306,terhormat
306,pemerintah
306,provinsi
306,dki
306,jakarta
306,bakar
306,sampah
306,di
306,halaman
306,rumah
306,saya
306,ingin
306,melapor
306,tentang
306,ketidaknyamanan
306,karena
306,di
306,wilayah
306,kami
306,kemanggisan
306,slipi
306,jakarta
306,barat
306,tetangga
306,saya
306,tiap
306,hari
306,membakar
306,sampah
306,?
306,di
306,halaman
306,rumahnya
306,tiap
306,siang
306,dan
306,malam
306,yang
306,beresiko
306,menyebabkan
306,kebakaran
306,dan
306,polusi
306,udara
306,sehingga
306,membuat
306,kami
306,geram
306,dan
306,dirugikan
306,karena
306,membuat
306,sesak
306,dan
306,rumah
306,menjadi
306,bau
306,sesegera
306,mungkin
306,terlebih
306,di
306,lingkungan
306,kami
306,banyak
306,anak
306,yang
306,tiap
306,hari
306,meghirup
306,bau
306,sesegera
306,mungkin
306,dari
306,?
306,sampah
306,tersebut
306,","
306,kami
306,berharap
306,laporan
306,kami
306,segera
306,di
306,tindak
306,lanjuti
306,dan
306,kami
306,butuh
306,tindakan
306,yang
306,tegas
306,.
306,alamat
306,saya
306,berada
306,di
306,jalan
306,anggrek
306,rosliana
306,no
306,93
306,","
306,kemanggisan
306,slipi
306,jakarta
306,barat
306,terima
306,kasih
306,.
307,kepada
307,yang
307,terhormat
307,kepala
307,dinas
307,sosial
307,","
307,pemberdayaan
307,perempuan
307,perlindungan
307,anak
307,kota
307,pematang
307,siantar
307,di
307,tempat
307,dengan
307,hormat
307,","
307,sudah
307,banyak
307,anak-anak
307,menjadi
307,korban
307,pencabulan
307,oleh
307,pedofil
307,","
307,mohon
307,agar
307,pemko
307,p.
307,siantar
307,melakukan
307,sosialisasi
307,pencegahan
307,kekerasan
307,seksual
307,kepada
307,murid-murid
307,di
307,sekolah
307,sd
307,","
307,smp
307,dan
307,sama
307,.
307,terima
307,kasih
307,.
307,#
307,sahabatlapor
307,!
307,#
308,kumham
308,tolong
308,di
308,tindak
308,tegas
308,pak
308,","
308,di
308,rutan
308,tabalong
308,kalsel
308,kenapa
308,ada
308,kekerasan
308,","
308,seperti
308,sodara
308,kami
308,faisal
308,rahman
308,","
308,jika
308,memang
308,ada
308,masalah
308,atau
308,dendam
308,setidaknya
308,pihak
308,rutan
308,memberi
308,pengamanan
308,","
308,bukan
308,bahkan
308,menyakiti
308,","
308,apa
308,lagi
308,sampai
308,patah
308,tulang.apa
308,karena
308,sudah
308,menerima
308,sogok
308,dari
308,pihak
308,tidak
308,bertanggung
308,jawap
308,sehingga
308,uetetapan
308,di
308,rutan
308,tidak
308,berlaku
308,lagi
308,","
308,sehingga
308,sodara
308,kami
308,tidak
308,mendapatkan
308,hak
308,lagi
309,pohon
309,tumbang
309,","
309,dibrawijaya
309,(
309,dekat
309,kntr
309,nu
309,)
309,butuh
309,bantuannya
309,untuk
309,mengangkut
309,dahan/kayunya
309,kabel
309,listrik
309,yang
309,nyantol
309,ke
309,pohon
309,sudah
309,dibereskan
309,oleh
309,warga
310,selamat
310,malam
310,","
310,saya
310,ingin
310,melaporkan
310,tentang
310,ancaman
310,yang
310,dilakukan
310,oleh
310,collector
310,dari
310,salah
310,satu
310,jasa
310,pinjaman
310,online
310,yang
310,bernama
310,cash
310,cepat
310,.
310,pak
310,wahyu
310,salah
310,satu
310,collector
310,dari
310,aplikasi
310,pinjaman
310,online
310,cash
310,cepat
310,menyampaikan
310,kepada
310,pihak
310,keluarga
310,saya
310,yang
310,saat
310,itu
310,menemui
310,beliau
310,","
310,saya
310,baru
310,terlambat
310,beberapa
310,hari
310,sudah
310,mendapat
310,ancaman
310,akan
310,dilakukan
310,tindakan
310,kekerasan
310,.
310,tolong
310,pihak
310,otoritas
310,jasa
310,keuangan
310,(
310,ojk
310,)
310,untuk
310,menegur
310,dan
310,memberikan
310,sanksi
310,tegas
310,","
310,karena
310,menurut
310,informasi
310,yang
310,saya
310,terima
310,jasa
310,pinjaman
310,online
310,cash
310,cepat
310,sudah
310,terdaftar
310,di
310,ojk
310,&
310,setahu
310,saya
310,ada
310,peraturan
310,dari
310,pihak
310,ojk
310,tentang
310,penagihan
310,yang
310,dimana
310,tidak
310,diperbolehkan
310,menindak
310,peminjam
310,dengan
310,ancaman
310,kekerasan
310,.
311,assalamualaikum..
311,kang
311,ridwan
311,kamil
311,","
311,saya
311,punya
311,keluhan
311,tentang
311,pendidikan
311,di
311,kota
311,bandung
311,yang
311,kebetulaan
311,adalah
311,keponakan
311,saya
311,sendiri
311,","
311,telah
311,terjadi
311,pelanggaran
311,ham
311,anak
311,","
311,berupa
311,diskriminasi
311,","
311,perendahan
311,","
311,mempermalukan
311,anak
311,di
311,depan
311,umum
311,.
311,dimana
311,hal
311,tersebut
311,tercantum
311,dalam
311,undang-undang
311,perlindungan
311,anak
311,no
311,23
311,tahun
311,2022
311,pasal
311,54
311,anak
311,di
311,dalam
311,dan
311,di
311,lingkungan
311,sekolah
311,wajib
311,dilindungi
311,dari
311,tindakan
311,kekerasan
311,yang
311,dilakukan
311,oleh
311,guru
311,","
311,pengelola
311,sekolah
311,atau
311,teman-temannya
311,di
311,dalam
311,sekolah
311,yang
311,bersangkutan
311,","
311,atau
311,lembaga
311,pendidikan
311,lainnya
311,.
311,dimana
311,anak
311,yang
311,tengah
311,mengikuti
311,uts
311,dipulangkan
311,","
311,lalu
311,diantarkan
311,kerumah
311,oleh
311,wali
311,kelasnya
311,","
311,lalu
311,orang
311,tua
311,siswa
311,di
311,berikan
311,selembar
311,contoh
311,surat
311,cuti
311,yang
311,tidak
311,ada
311,dalam
311,undang-undang
311,pendidikan
311,di
311,indonesia
311,!
311,.
311,berulang
311,kali
311,orang
311,tua
311,di
311,paksa
311,untuk
311,menandatangi
311,surat
311,cuti
311,oleh
311,pihak
311,smkn
311,6
311,bandung
311,","
311,tanpa
311,ada
311,kabar
311,berita
311,menjelang
311,un
311,2012-2013
311,pihak
311,smkn
311,6
311,","
311,tidak
311,mendaftarkan
311,siswanya
311,yang
311,berinisial
311,(
311,rp
311,)
311,nisn
311,118574
311,bid
311,study
311,:
311,teknologi
311,dan
311,rekayasa
311,program
311,study
311,keahlian
311,teknik
311,elektronika
311,.
311,hal
311,ini
311,sungguh
311,mengejutkan
311,!
311,saya
311,sebagai
311,wali
311,juga
311,orang
311,tua
311,","
311,berharap
311,hal
311,ini
311,dapat
311,di
311,selesaikan
311,guna
311,mendapatkan
311,keadilan
311,bagi
311,(
311,rp
311,)
311,sebagai
311,korban
311,","
311,dan
311,agar
311,tidak
311,ada
311,lagi
311,!
311,anak-anak
311,yang
311,menjadi
311,korban
311,kesewenangan
311,pihak
311,sekolah
311,terhadap
311,anak
311,didiknya
311,di
311,kota
311,bandung
311,khusunya
311,.
311,saya
311,","
311,sebagai
311,wali
311,juga
311,orangtua
311,sangat
311,berharap
311,untuk
311,dapat
311,di
311,pertemukan
311,dan
311,di
311,mediasi
311,oleh
311,diknas
311,kota
311,bandung
311,sebagai
311,pihak
311,yang
311,berwenang
311,","
311,menangani
311,hal
311,ini
311,...
311,karena
311,selama
311,ini
311,selama
311,ini
311,pihak
311,smkn
311,6
311,seolah-olah
311,menganggap
311,hal
311,ini
311,sepele
311,setiap
311,orangtua
311,siswa
311,datang
311,meminta
311,penyelesaian
311,hal
311,tersebut
311,diatas..
311,haturnuhun
311,atas
311,perhatiannya
311,dan
311,tanggapannya
311,a.
311,iman
311,nr
311,089658572689
312,dilaporkan
312,hari
312,minggu
312,15
312,desember
312,2019
312,pukul
312,16.30
312,terjadi
312,kebakaran
312,rumah
312,keluarga
312,bapak
312,kardi
312,di
312,jalan
312,pantung
312,indah
312,kelurahan
312,bukit
312,tunggal
312,.
312,jumlah
312,jiwa
312,6
312,jiwa
312,satu
312,keluarga
312,","
312,dengan
312,penyebab
312,kebakaran
312,masih
312,dalam
312,penyelidikan
312,.
312,agar
312,dapat
312,diberikan
312,bantuan
312,logistik
312,dari
312,dinas
312,sosial
313,dengan
313,hormat
313,","
313,saya
313,memohon
313,pihak
313,google
313,atau
313,pihak
313,manapun
313,yang
313,bersangkutan
313,untuk
313,menghapus
313,folder
313,ini
313,dan
313,semua
313,foto
313,foto
313,yang
313,ada
313,di
313,folder
313,ini
313,","
313,karena
313,folder
313,ini
313,memuat
313,foto
313,dan
313,video
313,eksplisit
313,yang
313,bersifat
313,pribadi
313,milik
313,anak
313,remaja
313,dibawah
313,umur
313,yang
313,mana
313,mereka
313,adalah
313,korban
313,kekerasan
313,seksual
313,secara
313,verbal
313,atau
313,revenge
313,porn
313,dimana
313,mantan
313,kekasih
313,mereka
313,menyebar
313,video
313,porno
313,pribadi
313,yang
313,mereka
313,kirimkan
313,ke
313,mantan
313,kekasihnya
313,.
313,saya
313,memohon
313,kepada
313,pihak
313,polri
313,cyber
313,crime
313,untuk
313,menindak
313,lanjuti
313,dan
313,melacak
313,siapa
313,pengupload
313,dari
313,folder
313,ini
313,dan
313,memberikan
313,mereka
313,sanksi
313,yang
313,setimpal
313,atas
313,apa
313,yang
313,mereka
313,telah
313,perbuat
313,","
313,karena
313,perbuatan
313,mereka
313,ini
313,sangatlah
313,merugikan
313,pihak
313,para
313,remaja
313,perempuan
313,maupun
313,laki-laki
313,yang
313,ada
313,di
313,foto
313,atau
313,video
313,tersebut
313,","
313,mulai
313,dari
313,masalah
313,mental
313,dan
313,lainnya
313,.
313,sekian
313,pengaduan
313,penyalahgunaan
313,dari
313,saya
313,","
313,terima
313,kasih
313,atas
313,perhatiannya
313,.
313,(
313,folder
313,ini
313,sudah
313,ada
313,sejak
313,bulan
313,maret
313,2019
313,jadi
313,saya
313,tidak
313,bisa
313,menuliskan
313,tanggal
313,spesifiknya
313,)
313,berikut
313,tautan
313,folder
313,tersebut
313,:
313,https
313,:
313,//drive.google.com/folderview
313,?
313,id=12yaebyhzapm_ycuk265rmyyk6mmd9diy
314,pada
314,tanggal
314,29
314,september
314,2020
314,","
314,saya
314,dan
314,keluarga
314,paling
314,dari
314,luar
314,kota
314,menuju
314,rumah
314,di
314,jakarta
314,barat
314,","
314,dlm
314,perjalanan
314,paling
314,rumah
314,saya
314,dan
314,keluarga
314,mampir
314,makan
314,di
314,sebuah
314,rumah
314,makan
314,","
314,setelah
314,selesai
314,makan
314,","
314,saya
314,mau
314,melanjutkan
314,perjalanan
314,paling
314,ke
314,rumah
314,","
314,saat
314,itu
314,lah
314,datang
314,sekelompok
314,preman
314,badan
314,besar
314,badan
314,penuh
314,tato
314,mengaku
314,dari
314,pihak
314,maybank
314,","
314,saya
314,tanya
314,ada
314,apa
314,?
314,dia
314,bilang
314,saya
314,ada
314,tunggakan
314,cicilan
314,belum
314,di
314,bayar
314,selama
314,2
314,bulan
314,","
314,saya
314,sempat
314,kaget
314,dan
314,telepon
314,kepada
314,accounting
314,yang
314,menghandle
314,pembayaran
314,","
314,akan
314,tetapi
314,tidak
314,bisa
314,menghubungi
314,acconting
314,saya
314,karena
314,tidak
314,masuk
314,kerja
314,pada
314,hari
314,itu
314,.
314,oleh
314,karena
314,itu
314,saya
314,bilang
314,kepada
314,preman
314,maybank
314,tersebut
314,saya
314,akan
314,membayarnya
314,ke
314,maybank
314,langsung
314,","
314,saya
314,akan
314,menuju
314,ke
314,maybank
314,skrg
314,juga
314,.
314,dlm
314,perjalannya
314,saya
314,di
314,pepetin
314,oleh
314,4
314,motor
314,kiri
314,kanan
314,berjumlah
314,8
314,orang
314,dan
314,1
314,mobil
314,di
314,depan
314,berjumlah
314,5
314,orang
314,.
314,setiba
314,di
314,parkiran
314,maybank
314,mangga
314,dua
314,","
314,saya
314,bersama
314,kedua
314,anak
314,saya
314,yang
314,masih
314,umur
314,8
314,tahun
314,menunggu
314,di
314,mobil
314,yang
314,saya
314,parkir
314,di
314,basement
314,maybank
314,mangga
314,2
314,jakarta
314,pusat
314,","
314,kemudian
314,istri
314,saya
314,naik
314,ke
314,lantai
314,10
314,untuk
314,menanyakan
314,kepastian
314,atas
314,kebenaran
314,tunggakan
314,tersebut
314,.
314,setelah
314,di
314,cek
314,ternyata
314,benar
314,memang
314,terjadi
314,tunggakan
314,2
314,bulan
314,.
314,saat
314,itu
314,juga
314,istri
314,saya
314,langsung
314,membayarnya
314,.
314,setelah
314,di
314,bayar
314,menggunakan
314,internet
314,banking
314,","
314,langsung
314,menunjukin
314,bukti
314,bayarnya
314,.
314,akan
314,tetapi
314,pihak
314,maybank
314,yang
314,bernama
314,januar
314,selaku
314,manager
314,maybank
314,tidak
314,mengizinkan
314,mobil
314,saya
314,untuk
314,di
314,bawa
314,paling
314,bahkan
314,mobil
314,saya
314,di
314,blok
314,menggunakan
314,mobil
314,preman
314,tadi
314,yang
314,mengaku
314,dari
314,maybank
314,itu
314,.
314,saat
314,istri
314,saya
314,melakukan
314,pembayaran
314,di
314,gedung
314,maybank
314,lantai
314,10.
314,istri
314,saya
314,seorang
314,perempuam
314,di
314,kelilingin
314,para
314,preman
314,maybank
314,di
314,bentak-bentak
314,oleh
314,oleh
314,mereka
314,","
314,diantaranya
314,yang
314,bernama
314,martin
314,dan
314,alvin
314,lalu
314,saya
314,telepon
314,pak
314,andi
314,kusuma
314,selaku
314,lawyer
314,perusahaan
314,","
314,dalam
314,waktu
314,sangat
314,singkat
314,pak
314,andi
314,kusuma
314,sampai
314,di
314,maybank
314,mangga
314,2.
314,sesampai
314,parkiran
314,maybank
314,mangga
314,2
314,","
314,pak
314,andi
314,kusuma
314,berniat
314,menyampaikan
314,statusnya
314,sebagai
314,lawyer
314,perusahaan
314,tapi
314,dari
314,pihak
314,preman
314,maybank
314,yang
314,bernama
314,martin
314,tidak
314,mau
314,menanggapinya
314,","
314,bahkan
314,di
314,ajak
314,kelahi
314,dan
314,mengeluarkan
314,kata
314,ancaman
314,kepada
314,saya
314,dan
314,pak
314,andi
314,kusuma
314,degan
314,kalimat
314,“
314,kamu
314,ku
314,hantam
314,pecah
314,kepala
314,kamu
314,","
314,mampus
314,kamu
314,di
314,sini
314,”
314,.
314,sudah
314,banyak
314,yang
314,aku
314,hantam
314,tumbang
314,disini
314,.
314,saya
314,tidak
314,takut
314,hukum
314,saya
314,tidak
314,takut
314,penjara
314,”
314,dan
314,1
314,lagi
314,yang
314,bernama
314,alvin
314,dengan
314,perbuatan
314,nya
314,menggenggam
314,ballpen
314,dan
314,mau
314,menusuk
314,mata
314,saya
314,dan
314,pak
314,andi
314,kusuma
314,.
314,lalu
314,pak
314,andi
314,kusuma
314,naik
314,kelantai
314,10
314,untuk
314,bertemu
314,langsung
314,manager
314,nya
314,yang
314,bernama
314,januar
314,.
314,sesampai
314,di
314,lantai
314,10
314,kami
314,di
314,kelilingi
314,belasan
314,orang
314,preman
314,maybank
314,di
314,dalam
314,ruangan
314,","
314,kemudian
314,keluarlah
314,pak
314,januar
314,selaku
314,manager
314,maybank
314,tersebut
314,","
314,situasi
314,bahkan
314,makin
314,keruh
314,","
314,pak
314,januar
314,ternyata
314,adalah
314,kepala
314,dari
314,semua
314,preman
314,tadi
314,","
314,pak
314,januar
314,lah
314,yang
314,membackup
314,martin
314,dan
314,alvin
314,.
314,dari
314,hasil
314,pertemuan
314,tersebut
314,","
314,apabila
314,saya
314,mau
314,membawa
314,paling
314,mobil
314,saya
314,","
314,maka
314,harus
314,memabayar
314,uang
314,tembusan
314,sebesar
314,15
314,jt
314,.
314,saat
314,itu
314,saya
314,tidak
314,mau
314,membayarnya
314,","
314,tepat
314,pukul
314,16:00
314,","
314,sya
314,beserta
314,istri
314,dan
314,kedua
314,anak
314,saya
314,yang
314,berumur
314,8
314,tahun
314,di
314,usir
314,dari
314,mobil
314,saya
314,secara
314,kasar
314,","
314,dan
314,kunci
314,mobil
314,saya
314,di
314,ambil
314,secara
314,paksa
314,","
314,kedua
314,anak
314,saya
314,menjadi
314,ketakutan
314,dan
314,menagis
314,histeris
314,","
314,sampai
314,hari
314,ini
314,tanggal
314,15
314,oct
314,2020
314,anak
314,saya
314,masih
314,trauma
314,atas
314,kejadian
314,tersebut
314,.
314,sekian
314,kronologi
314,nya
314,sebagai
314,bahan
314,bukti
314,","
314,saya
314,lampirkan
314,bukti
314,transfer
314,pembayaran
314,dan
314,bukti
314,pelaporan
314,polisi
314,demikian
314,saya
314,sampaikan
314,.
314,besar
314,harapan
314,kami
314,agar
314,masalah
314,ini
314,dapat
314,diselesaikan
314,sesuai
314,aturan
314,yang
314,berlaku
314,.
315,mohon
315,untuk
315,meningkatkan
315,pengamanan
315,gangguan
315,masyarakat
315,di
315,wilayah
315,kota
315,cirebon
315,dan
315,kabupaten
315,cirebon
315,karena
315,maraknya
315,kejahatan
315,jalanan
315,di
315,wilayah
315,tersebut
315,terutama
315,aksi
315,anarkis
315,dari
315,geng
315,motor
315,dan
315,pencurian
315,dengan
315,kekerasan
315,/
315,begal
315,","
315,kami
315,mengharapkan
315,terciptanya
315,rasa
315,aman
315,dan
315,hilangnya
315,kekhawatiran
315,atas
315,aksi
315,aksi
315,kejahatan
315,sebagaimana
315,tersebut
315,.
316,saya
316,orang
316,tua
316,siswa.dari
316,sekolah
316,smkn
316,1
316,cilaku
316,cianjur
316,.
316,saya
316,mohon
316,bantuan
316,atas
316,tindakan
316,guru
316,yang
316,bernama
316,bapak
316,rediyana
316,","
316,s.pd
316,yang
316,tidak
316,wajar.dalam
316,mendidik
316,.
316,seperti
316,tamparan
316,","
316,pukulan.sampai
316,tendangan
316,","
316,kami
316,mohon
316,dengan
316,sangat
316,kepedulian
316,lembaga
316,terkait
317,kepada
317,yang
317,terhormat
317,pemerintah
317,provinsi
317,dki
317,jakarta
317,","
317,kami
317,ingin
317,melaporkan
317,sejak
317,diterbitkannya
317,memo
317,dari
317,pemerintah
317,provinsi
317,dki
317,jakarta
317,mengenai
317,tidak
317,lagi
317,diijinkannya
317,adanya
317,pedagang
317,serta
317,warung
317,pada
317,badan
317,jalan
317,.
317,kondisi
317,keamanan
317,tersebut
317,menjadi
317,rawan
317,kejahatan
317,dan
317,semakin
317,tidak
317,aman
317,","
317,terutama
317,di
317,jalan
317,cilamaya
317,","
317,dimana
317,tidak
317,ada
317,portal
317,dan
317,pos
317,kemanan
317,yang
317,justru
317,berada
317,jauh
317,dari
317,daerah
317,yang
317,rawan
317,.
317,hal
317,ini
317,sendiri
317,sudah
317,memberikan
317,saya
317,kerugian
317,setidaknya
317,dua
317,kejadian
317,yaitu
317,spion
317,mobil
317,yang
317,dipatahkan
317,dan
317,banyak
317,kejadian
317,lain
317,seperti
317,pemalakan
317,","
317,pencopetan
317,","
317,dan
317,lain-lain
317,.
317,terutama
317,pada
317,malam
317,hari
317,","
317,tentunya
317,hal
317,tersebut
317,sangat
317,menganggu
317,.
317,mohon
317,setidaknya
317,agar
317,ada
317,penambahan
317,lampu
317,penerangan
317,di
317,kedua
317,jalan
317,tersebut
317,dan
317,daerah
317,sekitarnya
317,serta
317,inovasi
317,lain
317,untuk
317,membantu
317,pengamanan
317,di
317,kawasan
317,tersebut
317,.
317,terima
317,kasih
317,.
318,teruntuk
318,gubernur
318,provinsi
318,kalimantan
318,selatan
318,paman
318,biarin
318,","
318,tolong
318,berantas
318,secepatnya
318,kebakaran
318,hutan
318,yang
318,membuat
318,kabut
318,sesegera
318,mungkin
318,yang
318,dapat
318,meresahkan
318,masyarakat
318,kalimantan
318,selatan
318,...
319,lokasi
319,jalan
319,pekapuran
319,ii
319,raya
