report#,token,tag
299,",",O
299,namun,O
299,sebagian,O
299,pohon,O
299,yang,O
299,menyangkut,O
299,di,O
299,kabel,O
299,listrik,O
299,belum,O
299,dipindahkan,O
299,.,O
299,minta,O
299,bantuan,O
299,pegawai,O
299,kecamatan,O
299,mungkin,O
299,bisa,O
299,menghubungi,O
299,piham,O
299,terkait,O
299,agar,O
299,pohon,O
299,segera,O
299,dipindahkan,O
299,sebelum,O
299,kabel,O
299,listrik,O
299,terputus,O
299,.,O
299,lokasi,O
299,didepan,O
299,man,O
299,dempel,O
299,-,O
299,sumberagung,U-LOCATION
299,.,O
299,terima,O
299,kasih,O
300,kepada,O
300,yang,O
300,terhormat,O
300,.,O
300,pemerintah,O
300,provinsi,B-LOCATION
300,dki,I-LOCATION
300,jakarta,L-LOCATION
300,.,O
300,dengan,O
300,hormat,O
300,",",O
300,kami,O
300,warga,O
300,perumahan,B-LOCATION
300,setu,I-LOCATION
300,indah,I-LOCATION
300,15a,O
300,dan,O
300,15b,O
300,kelurahan,B-LOCATION
300,.,I-LOCATION
300,setu,L-LOCATION
300,",",O
300,kecamatan,B-LOCATION
300,.,I-LOCATION
300,cipayung,L-LOCATION
300,",",O
300,jakarta,B-LOCATION
300,timur,L-LOCATION
300,",",O
300,bermaksud,O
300,mengajukan,O
300,permohonan,O
300,peninggian,O
300,jalan,O
300,dikarenakan,O
300,dengan,O
300,kondisi,O
300,ketinggian,O
300,jalan,O
300,saat,O
300,ini,O
300,jika,O
300,hujan,O
300,maka,O
300,terjadi,O
300,banjir,B-DESC
300,.,O
300,demikian,O
300,permohonan,O
300,ini,O
300,kami,O
300,sampaikan,O
300,.,O
300,terima,O
300,kasih,O
300,.,O
300,mohon,O
300,ditindaklanjuti,O
300,",",O
300,terima,O
300,kasih,O
300,.,O
301,saya,O
301,sebagai,O
301,peminjam,O
301,baru,O
301,saja,O
301,mendapat,O
301,telepon,O
301,kembali,O
301,dar,O
301,tunaiku,O
301,amarbank,O
301,tanggal,O
301,14,B-TIME
301,jan,I-TIME
301,2019,L-TIME
301,jam,B-TIME
301,10.10,I-TIME
301,pagi,L-TIME
301,dan,O
301,juga,O
301,mewakili,O
301,dari,O
301,teman-teman,B-DESC
301,yang,I-DESC
301,mendapat,I-DESC
301,kekerasan,I-DESC
301,verbal,I-DESC
301,serta,L-DESC
301,pengancaman,O
301,jika,O
301,saya,O
301,tidak,O
301,membayar,O
301,maka,O
301,descoll,O
301,atas,O
301,nama,O
301,susi,U-PERSON
301,membuat,O
301,kegaduhan,O
301,telepon,O
301,secara,O
301,terus,O
301,menerus,O
301,di,O
301,kantor,O
301,dan,O
301,akan,O
301,mempermalukan,O
301,saya,O
301,dengan,O
301,mengirim,O
301,email,O
301,ke,O
301,perusahaan,O
301,tempat,O
301,saya,O
301,bekerja,O
301,serta,O
301,mengancam,O
301,saya,O
301,bahwasanya,O
301,saya,O
301,akan,O
301,dipecat,O
301,dari,O
301,perusahaan,O
301,dan,O
301,telepon,O
301,keluarga,O
301,(,O
301,ibu,O
301,saya,O
301,),O
301,.,O
301,ini,O
301,bukti-bukti,O
301,yang,O
301,dapat,O
301,saya,O
301,lampirkan,O
301,.,O
301,mohon,O
301,segera,O
301,ditindak,O
301,lanjuti,O
301,agar,O
301,tidak,O
301,banyak,O
301,korban,O
301,seperti,O
301,saya,O
301,dan,O
301,teman-teman,O
301,saya,O
301,.,O
302,bagaimana,O
302,pak,O
302,sudah,O
302,di,O
302,tindak,O
302,lanjuti,O
302,belum,O
302,yang,O
302,satpol,O
302,pulang,O
302,pergi,O
302,tabrak,B-DESC
302,lari,L-DESC
302,(,O
302,6285290097668,O
302,),O
303,lapor,O
303,",",O
303,kepada,O
303,kepolisian,O
303,di,O
303,kota,B-LOCATION
303,manokwari,L-LOCATION
303,.,O
303,saya,O
303,laporkan,O
303,tadi,B-TIME
303,pagi,L-TIME
303,setelah,O
303,sholat,O
303,subuh,O
303,terjadi,O
303,kejadian,O
303,yang,O
303,tidak,O
303,menyenangkan,O
303,",",O
303,ditodong,B-DESC
303,oleh,I-DESC
303,anak,I-DESC
303,lokal,L-DESC
303,yang,O
303,membawa,O
303,pisau,U-WEAPON
303,",",O
303,di,O
303,lampu,O
303,merah,O
303,jalan,B-LOCATION
303,yos,I-LOCATION
303,sudarso,L-LOCATION
303,dan,O
303,jalan,B-LOCATION
303,pahlawan,L-LOCATION
303,.,O
303,saya,O
303,ke,O
303,daerah,O
303,ini,O
303,sedang,O
303,melaksanakan,O
303,tugas,O
303,survey,O
303,",",O
303,dan,O
303,menginap,O
303,di,O
303,hotel,O
303,metro,O
303,dan,O
303,ini,O
303,adalah,O
303,malam,O
303,kedua,O
303,saya,O
303,menginap,O
303,",",O
303,malam,O
303,pertama,O
303,ada,O
303,balapan,B-DESC
303,liar,L-DESC
303,",",O
303,dan,O
303,tidak,O
303,disangka,O
303,malam,O
303,kedua,O
303,bahkan,O
303,terjadi,O
303,pemalakan,U-DESC
303,atau,O
303,penodongan,B-DESC
303,dengan,I-DESC
303,senjata,I-DESC
303,tajam,L-DESC
303,.,O
303,walaupun,O
303,tidak,O
303,terjadi,O
303,apa-apa,O
303,karena,O
303,tidak,O
303,membawa,O
303,barang,O
303,berharga,O
303,sebab,O
303,baru,O
303,pulang,O
303,sholat,O
303,subuh,O
303,di,O
303,masjid,O
303,.,O
303,padahal,O
303,jarak,O
303,antara,O
303,kejadian,O
303,dengan,O
303,kantor,O
303,kepolisian,O
303,tidak,O
303,jauh,O
303,hanya,O
303,beberapa,O
303,ratus,O
303,meter,O
303,.,O
303,untuk,O
303,kemajuan,O
303,kota,O
303,dan,O
303,keamanan,O
303,pendatang,O
303,atau,O
303,pelancong,O
303,",",O
303,hal,O
303,ini,O
303,harus,O
303,segera,O
303,di,O
303,berantas,O
303,.,O
303,patroli,O
303,untuk,O
303,keamanan,O
303,saya,O
303,rasa,O
303,penting,O
303,.,O
304,apakah,O
304,puskesmas,O
304,hanya,O
304,melayani,O
304,korban,O
304,kecelakaan,U-DESC
304,dan,O
304,ibu,O
304,melahirkan,O
304,pada,O
304,jam,B-TIME
304,18:00,L-TIME
304,...,O
304,?,O
304,pada,O
304,pamflet,O
304,ada,O
304,tercantum,O
304,melayani,O
304,24,O
304,jam,O
304,.,O
304,ini,O
304,terjadi,O
304,di,O
304,puskesmas,B-LOCATION
304,tanah,I-LOCATION
304,jawa,L-LOCATION
304,",",O
304,kecamatan,B-LOCATION
304,.,I-LOCATION
304,tanah,I-LOCATION
304,jawa,L-LOCATION
304,",",O
304,kabupaten,B-LOCATION
304,.,I-LOCATION
304,simalungun,L-LOCATION
304,",",O
304,sumut,U-LOCATION
304,pada,O
304,tanggal,B-TIME
304,8,I-TIME
304,agustus,I-TIME
304,2020,L-TIME
304,orangtua,O
304,saya,O
304,berkunjung,O
304,ke,O
304,puskesmas,O
304,untuk,O
304,berobat,O
304,menggunakan,O
304,bpjs,O
304,karena,O
304,mengalami,O
304,tekanan,O
304,darah,O
304,yang,O
304,tinggi,O
304,dan,O
304,kolesterol,O
304,tinggi,O
304,namun,O
304,pihak,O
304,puskesmas,O
304,mengatakan,O
304,bahwa,O
304,mereka,O
304,hanya,O
304,melayani,O
304,korban,O
304,kecelakaan,O
304,dan,O
304,ibu,O
304,melahirkan,O
304,untuk,O
304,jam,O
304,tersebut,O
304,.,O
304,sangat,O
304,disayangkan,O
304,mereka,O
304,tidak,O
304,mau,O
304,menangani,O
304,pasien,O
304,dan,O
304,mengatakan,O
304,agar,O
304,kembali,O
304,pada,O
304,hari,O
304,senin,U-TIME
304,",",O
304,10,B-TIME
304,agustus,I-TIME
304,2020,L-TIME
304,di,O
304,siang,O
304,hari,O
304,.,O
304,akhirnya,O
304,orangtua,O
304,saya,O
304,harus,O
304,berobat,O
304,ke,O
304,klinik,O
304,sehingga,O
304,keikutsertaan,O
304,bpjs,O
304,menjadi,O
304,sia-sia.pada,O
304,kesempatan,O
304,yang,O
304,lain,O
304,juga,O
304,",",O
304,kami,O
304,berkunjung,O
304,ke,O
304,puskesmas,O
304,yang,O
304,sama,O
304,dikarenakan,O
304,keponakan,O
304,saya,O
304,digigit,B-DESC
304,oleh,I-DESC
304,anjing,L-DESC
304,.,O
304,namun,O
304,",",O
304,dengan,O
304,alasan,O
304,vaksin,O
304,tidak,O
304,ada,O
304,",",O
304,mereka,O
304,tidak,O
304,ada,O
304,melakukan,O
304,penanganan,O
304,apapun,O
304,.,O
304,pelayanan,O
304,puskesmas,B-LOCATION
304,tanah,I-LOCATION
304,jawa,L-LOCATION
304,sangat,O
304,mengecewakan,O
305,mau,O
305,tanya,O
305,apakah,O
305,petugas,O
305,tahanan/sipir,O
305,harus,O
305,wewenang,O
305,melakukan,O
305,kekerasan,O
305,dalam,O
305,tahanan,O
305,yang,O
305,baru,O
305,maasuk..trimakasih,O
306,kepada,O
306,.,O
306,yang,O
306,terhormat,O
306,pemerintah,O
306,provinsi,B-LOCATION
306,dki,I-LOCATION
306,jakarta,L-LOCATION
306,bakar,O
306,sampah,O
306,di,O
306,halaman,O
306,rumah,O
306,saya,O
306,ingin,O
306,melapor,O
306,tentang,O
306,ketidaknyamanan,O
306,karena,O
306,di,O
306,wilayah,O
306,kami,O
306,kemanggisan,U-LOCATION
306,slipi,U-LOCATION
306,jakarta,B-LOCATION
306,barat,L-LOCATION
306,tetangga,O
306,saya,O
306,tiap,O
306,hari,O
306,membakar,O
306,sampah,O
306,?,O
306,di,O
306,halaman,O
306,rumahnya,O
306,tiap,O
306,siang,O
306,dan,O
306,malam,O
306,yang,O
306,beresiko,O
306,menyebabkan,O
306,kebakaran,O
306,dan,O
306,polusi,O
306,udara,O
306,sehingga,O
306,membuat,O
306,kami,O
306,geram,O
306,dan,O
306,dirugikan,O
306,karena,O
306,membuat,O
306,sesak,O
306,dan,O
306,rumah,O
306,menjadi,O
306,bau,O
306,sesegera,O
306,mungkin,O
306,terlebih,O
306,di,O
306,lingkungan,O
306,kami,O
306,banyak,O
306,anak,O
306,yang,O
306,tiap,O
306,hari,O
306,meghirup,O
306,bau,O
306,sesegera,O
306,mungkin,O
306,dari,O
306,?,O
306,sampah,O
306,tersebut,O
306,",",O
306,kami,O
306,berharap,O
306,laporan,O
306,kami,O
306,segera,O
306,di,O
306,tindak,O
306,lanjuti,O
306,dan,O
306,kami,O
306,butuh,O
306,tindakan,O
306,yang,O
306,tegas,O
306,.,O
306,alamat,O
306,saya,O
306,berada,O
306,di,O
306,jalan,B-LOCATION
306,anggrek,I-LOCATION
306,rosliana,I-LOCATION
306,no,I-LOCATION
306,93,L-LOCATION
306,",",O
306,kemanggisan,U-LOCATION
306,slipi,U-LOCATION
306,jakarta,B-LOCATION
306,barat,L-LOCATION
306,terima,O
306,kasih,O
306,.,O
307,kepada,O
307,yang,O
307,terhormat,O
307,kepala,O
307,dinas,O
307,sosial,O
307,",",O
307,pemberdayaan,O
307,perempuan,O
307,perlindungan,O
307,anak,O
307,kota,B-LOCATION
307,pematang,I-LOCATION
307,siantar,L-LOCATION
307,di,O
307,tempat,O
307,dengan,O
307,hormat,O
307,",",O
307,sudah,O
307,banyak,O
307,anak-anak,B-DESC
307,menjadi,I-DESC
307,korban,I-DESC
307,pencabulan,I-DESC
307,oleh,I-DESC
307,pedofil,L-DESC
307,",",O
307,mohon,O
307,agar,O
307,pemko,O
307,p.,O
307,siantar,O
307,melakukan,O
307,sosialisasi,O
307,pencegahan,O
307,kekerasan,O
307,seksual,O
307,kepada,O
307,murid-murid,O
307,di,O
307,sekolah,O
307,sd,O
307,",",O
307,smp,O
307,dan,O
307,sama,O
307,.,O
307,terima,O
307,kasih,O
307,.,O
307,#,O
307,sahabatlapor,O
307,!,O
307,#,O
308,kumham,O
308,tolong,O
308,di,O
308,tindak,O
308,tegas,O
308,pak,O
308,",",O
308,di,O
308,rutan,B-LOCATION
308,tabalong,I-LOCATION
308,kalsel,L-LOCATION
308,kenapa,O
308,ada,B-DESC
308,kekerasan,I-DESC
308,",",O
308,seperti,O
308,sodara,O
308,kami,O
308,faisal,B-PERSON
308,rahman,L-PERSON
308,",",O
308,jika,O
308,memang,O
308,ada,O
308,masalah,O
308,atau,O
308,dendam,O
308,setidaknya,O
308,pihak,O
308,rutan,O
308,memberi,O
308,pengamanan,O
308,",",O
308,bukan,O
308,bahkan,O
308,menyakiti,O
308,",",O
308,apa,O
308,lagi,O
308,sampai,O
308,patah,O
308,tulang.apa,O
308,karena,O
308,sudah,O
308,menerima,O
308,sogok,O
308,dari,O
308,pihak,O
308,tidak,O
308,bertanggung,O
308,jawap,O
308,sehingga,O
308,uetetapan,O
308,di,O
308,rutan,O
308,tidak,O
308,berlaku,O
308,lagi,O
308,",",O
308,sehingga,O
308,sodara,O
308,kami,O
308,tidak,O
308,mendapatkan,O
308,hak,O
308,lagi,O
309,pohon,B-DESC
309,tumbang,L-DESC
309,",",O
309,dibrawijaya,U-LOCATION
309,(,O
309,dekat,O
309,kantor,B-LOCATION
309,nu,L-LOCATION
309,),O
309,butuh,O
309,bantuannya,O
309,untuk,O
309,mengangkut,O
309,dahan/kayunya,O
309,kabel,O
309,listrik,O
309,yang,O
309,nyantol,O
309,ke,O
309,pohon,O
309,sudah,O
309,dibereskan,O
309,oleh,O
309,warga,O
310,selamat,O
310,malam,O
310,",",O
310,saya,O
310,ingin,O
310,melaporkan,O
310,tentang,O
310,ancaman,B-DESC
310,yang,I-DESC
310,dilakukan,I-DESC
310,oleh,I-DESC
310,collector,L-DESC
310,dari,O
310,salah,O
310,satu,O
310,jasa,O
310,pinjaman,O
310,online,O
310,yang,O
310,bernama,O
310,cash,O
310,cepat,O
310,.,O
310,pak,O
310,wahyu,O
310,salah,O
310,satu,O
310,collector,O
310,dari,O
310,aplikasi,O
310,pinjaman,O
310,online,O
310,cash,O
310,cepat,O
310,menyampaikan,O
310,kepada,O
310,pihak,O
310,keluarga,O
310,saya,O
310,yang,O
310,saat,O
310,itu,O
310,menemui,O
310,beliau,O
310,",",O
310,saya,O
310,baru,O
310,terlambat,O
310,beberapa,O
310,hari,O
310,sudah,O
310,mendapat,B-DESC
310,ancaman,I-DESC
310,akan,I-DESC
310,dilakukan,I-DESC
310,tindakan,I-DESC
310,kekerasan,L-DESC
310,.,O
310,tolong,O
310,pihak,O
310,otoritas,O
310,jasa,O
310,keuangan,O
310,(,O
310,ojk,O
310,),O
310,untuk,O
310,menegur,O
310,dan,O
310,memberikan,O
310,sanksi,O
310,tegas,O
310,",",O
310,karena,O
310,menurut,O
310,informasi,O
310,yang,O
310,saya,O
310,terima,O
310,jasa,O
310,pinjaman,O
310,online,O
310,cash,O
310,cepat,O
310,sudah,O
310,terdaftar,O
310,di,O
310,ojk,O
310,&,O
310,setahu,O
310,saya,O
310,ada,O
310,peraturan,O
310,dari,O
310,pihak,O
310,ojk,O
310,tentang,O
310,penagihan,O
310,yang,O
310,dimana,O
310,tidak,O
310,diperbolehkan,O
310,menindak,O
310,peminjam,O
310,dengan,O
310,ancaman,O
310,kekerasan,O
310,.,O
311,assalamualaikum..,O
311,kang,O
311,ridwan,B-PERSON
311,kamil,L-PERSON
311,",",O
311,saya,O
311,punya,O
311,keluhan,O
311,tentang,O
311,pendidikan,O
311,di,O
311,kota,B-LOCATION
311,bandung,L-LOCATION
311,yang,O
311,kebetulan,O
311,adalah,O
311,keponakan,O
311,saya,O
311,sendiri,O
311,",",O
311,telah,B-DESC
311,terjadi,I-DESC
311,pelanggaran,I-DESC
311,ham,I-DESC
311,anak,L-DESC
311,",",O
311,berupa,O
311,diskriminasi,U-DESC
311,",",O
311,perendahan,U-DESC
311,",",O
311,mempermalukan,B-DESC
311,anak,I-DESC
311,di,I-DESC
311,depan,I-DESC
311,umum,L-DESC
311,.,O
311,dimana,O
311,hal,O
311,tersebut,O
311,tercantum,O
311,dalam,O
311,undang-undang,O
311,perlindungan,O
311,anak,O
311,no,O
311,23,O
311,tahun,O
311,2022,O
311,pasal,O
311,54,O
311,anak,O
311,di,O
311,dalam,O
311,dan,O
311,di,O
311,lingkungan,O
311,sekolah,O
311,wajib,O
311,dilindungi,O
311,dari,O
311,tindakan,B-DESC
311,kekerasan,I-DESC
311,yang,I-DESC
311,dilakukan,I-DESC
311,oleh,I-DESC
311,guru,L-DESC
311,",",O
311,pengelola,O
311,sekolah,O
311,atau,O
311,teman-temannya,O
311,di,O
311,dalam,O
311,sekolah,O
311,yang,O
311,bersangkutan,O
311,",",O
311,atau,O
311,lembaga,O
311,pendidikan,O
311,lainnya,O
311,.,O
311,dimana,O
311,anak,O
311,yang,O
311,tengah,O
311,mengikuti,O
311,uts,O
311,dipulangkan,O
311,",",O
311,lalu,O
311,diantarkan,O
311,kerumah,O
311,oleh,O
311,wali,O
311,kelasnya,O
311,",",O
311,lalu,O
311,orang,O
311,tua,O
311,siswa,O
311,di,O
311,berikan,O
311,selembar,O
311,contoh,O
311,surat,O
311,cuti,O
311,yang,O
311,tidak,O
311,ada,O
311,dalam,O
311,undang-undang,O
311,pendidikan,O
311,di,O
311,indonesia,O
311,!,O
311,.,O
311,berulang,O
311,kali,O
311,orang,O
311,tua,O
311,di,O
311,paksa,O
311,untuk,O
311,menandatangi,O
311,surat,O
311,cuti,O
311,oleh,O
311,pihak,O
311,smkn,O
311,6,O
311,bandung,U-LOCATION
311,",",O
311,tanpa,O
311,ada,O
311,kabar,O
311,berita,O
311,menjelang,O
311,un,O
311,2012-2013,O
311,pihak,O
311,smkn,O
311,6,O
311,",",O
311,tidak,O
311,mendaftarkan,O
311,siswanya,O
311,yang,O
311,berinisial,O
311,(,O
311,rp,O
311,),O
311,nisn,O
311,118574,O
311,bid,O
311,study,O
311,:,O
311,teknologi,O
311,dan,O
311,rekayasa,O
311,program,O
311,study,O
311,keahlian,O
311,teknik,O
311,elektronika,O
311,.,O
311,hal,O
311,ini,O
311,sungguh,O
311,mengejutkan,O
311,!,O
311,saya,O
311,sebagai,O
311,wali,O
311,juga,O
311,orang,O
311,tua,O
311,",",O
311,berharap,O
311,hal,O
311,ini,O
311,dapat,O
311,di,O
311,selesaikan,O
311,guna,O
311,mendapatkan,O
311,keadilan,O
311,bagi,O
311,(,O
311,rp,O
311,),O
311,sebagai,O
311,korban,O
311,",",O
311,dan,O
311,agar,O
311,tidak,O
311,ada,O
311,lagi,O
311,!,O
311,anak-anak,O
311,yang,O
311,menjadi,O
311,korban,O
311,kesewenangan,O
311,pihak,O
311,sekolah,O
311,terhadap,O
311,anak,O
311,didiknya,O
311,di,O
311,kota,B-LOCATION
311,bandung,L-LOCATION
311,khusunya,O
311,.,O
311,saya,O
311,",",O
311,sebagai,O
311,wali,O
311,juga,O
311,orangtua,O
311,sangat,O
311,berharap,O
311,untuk,O
311,dapat,O
311,di,O
311,pertemukan,O
311,dan,O
311,di,O
311,mediasi,O
311,oleh,O
311,diknas,O
311,kota,B-LOCATION
311,bandung,L-LOCATION
311,sebagai,O
311,pihak,O
311,yang,O
311,berwenang,O
311,",",O
311,menangani,O
311,hal,O
311,ini,O
311,...,O
311,karena,O
311,selama,O
311,ini,O
311,selama,O
311,ini,O
311,pihak,O
311,smkn,O
311,6,O
311,seolah-olah,O
311,menganggap,O
311,hal,O
311,ini,O
311,sepele,O
311,setiap,O
311,orangtua,O
311,siswa,O
311,datang,O
311,meminta,O
311,penyelesaian,O
311,hal,O
311,tersebut,O
311,diatas..,O
311,haturnuhun,O
311,atas,O
311,perhatiannya,O
311,dan,O
311,tanggapannya,O
311,a.,O
311,iman,B-PERSON
311,nr,O
311,89658572689,O
312,dilaporkan,O
312,hari,B-TIME
312,minggu,L-TIME
312,15,B-TIME
312,desember,I-TIME
312,2019,L-TIME
312,pukul,B-TIME
312,16.30,L-TIME
312,terjadi,B-DESC
312,kebakaran,I-DESC
312,rumah,L-DESC
312,keluarga,O
312,bapak,O
312,kardi,U-PERSON
312,di,O
312,jalan,B-LOCATION
312,pantung,I-LOCATION
312,indah,L-LOCATION
312,kelurahan,B-LOCATION
312,bukit,I-LOCATION
312,tunggal,L-LOCATION
312,.,O
312,jumlah,O
312,jiwa,O
312,6,O
312,jiwa,O
312,satu,O
312,keluarga,O
312,",",O
312,dengan,O
312,penyebab,O
312,kebakaran,O
312,masih,O
312,dalam,O
312,penyelidikan,O
312,.,O
312,agar,O
312,dapat,O
312,diberikan,O
312,bantuan,O
312,logistik,O
312,dari,O
312,dinas,O
312,sosial,O
313,dengan,O
313,hormat,O
313,",",O
313,saya,O
313,memohon,O
313,pihak,O
313,google,O
313,atau,O
313,pihak,O
313,manapun,O
313,yang,O
313,bersangkutan,O
313,untuk,O
313,menghapus,O
313,folder,O
313,ini,O
313,dan,O
313,semua,O
313,foto,O
313,foto,O
313,yang,O
313,ada,O
313,di,O
313,folder,O
313,ini,O
313,",",O
313,karena,O
313,folder,O
313,ini,O
313,memuat,O
313,foto,O
313,dan,O
313,video,O
313,eksplisit,O
313,yang,O
313,bersifat,O
313,pribadi,O
313,milik,O
313,anak,O
313,remaja,O
313,dibawah,O
313,umur,O
313,yang,O
313,mana,O
313,mereka,O
313,adalah,O
313,korban,O
313,kekerasan,O
313,seksual,O
313,secara,O
313,verbal,O
313,atau,O
313,revenge,O
313,porn,O
313,dimana,O
313,mantan,B-DESC
313,kekasih,I-DESC
313,mereka,I-DESC
313,menyebar,I-DESC
313,video,I-DESC
313,porno,I-DESC
313,pribadi,L-DESC
313,yang,O
313,mereka,O
313,kirimkan,O
313,ke,O
313,mantan,O
313,kekasihnya,O
313,.,O
313,saya,O
313,memohon,O
313,kepada,O
313,pihak,O
313,polri,O
313,cyber,O
313,crime,O
313,untuk,O
313,menindak,O
313,lanjuti,O
313,dan,O
313,melacak,O
313,siapa,O
313,pengupload,O
313,dari,O
313,folder,O
313,ini,O
313,dan,O
313,memberikan,O
313,mereka,O
313,sanksi,O
313,yang,O
313,setimpal,O
313,atas,O
313,apa,O
313,yang,O
313,mereka,O
313,telah,O
313,perbuat,O
313,",",O
313,karena,O
313,perbuatan,O
313,mereka,O
313,ini,O
313,sangatlah,O
313,merugikan,O
313,pihak,O
313,para,O
313,remaja,O
313,perempuan,O
313,maupun,O
313,laki-laki,O
313,yang,O
313,ada,O
313,di,O
313,foto,O
313,atau,O
313,video,O
313,tersebut,O
313,",",O
313,mulai,O
313,dari,O
313,masalah,O
313,mental,O
313,dan,O
313,lainnya,O
313,.,O
313,sekian,O
313,pengaduan,O
313,penyalahgunaan,O
313,dari,O
313,saya,O
313,",",O
313,terima,O
313,kasih,O
313,atas,O
313,perhatiannya,O
313,.,O
313,(,O
313,folder,O
313,ini,O
313,sudah,O
313,ada,O
313,sejak,B-TIME
313,bulan,I-TIME
313,maret,I-TIME
313,2019,L-TIME
313,jadi,O
313,saya,O
313,tidak,O
313,bisa,O
313,menuliskan,O
313,tanggal,O
313,spesifiknya,O
313,),O
313,berikut,O
313,tautan,O
313,folder,O
313,tersebut,O
313,:,O
313,https,O
313,:,O
313,//drive.google.com/folderview,O
313,?,O
313,id=12yaebyhzapm_ycuk265rmyyk6mmd9diy,O
314,pada,O
314,tanggal,O
314,29,O
314,september,O
314,2020,O
314,",",O
314,saya,O
314,dan,O
314,keluarga,O
314,paling,O
314,dari,O
314,luar,O
314,kota,O
314,menuju,O
314,rumah,O
314,di,O
314,jakarta,B-LOCATION
314,barat,L-LOCATION
314,",",O
314,dalam,O
314,perjalanan,O
314,paling,O
314,rumah,O
314,saya,O
314,dan,O
314,keluarga,O
314,mampir,O
314,makan,O
314,di,O
314,sebuah,O
314,rumah,O
314,makan,O
314,",",O
314,setelah,O
314,selesai,O
314,makan,O
314,",",O
314,saya,O
314,mau,O
314,melanjutkan,O
314,perjalanan,O
314,paling,O
314,ke,O
314,rumah,O
314,",",O
314,saat,O
314,itu,O
314,lah,O
314,datang,O
314,sekelompok,O
314,preman,O
314,badan,O
314,besar,O
314,badan,O
314,penuh,O
314,tato,O
314,mengaku,O
314,dari,O
314,pihak,O
314,maybank,O
314,",",O
314,saya,O
314,tanya,O
314,ada,O
314,apa,O
314,?,O
314,dia,O
314,bilang,O
314,saya,O
314,ada,O
314,tunggakan,O
314,cicilan,O
314,belum,O
314,di,O
314,bayar,O
314,selama,O
314,2,O
314,bulan,O
314,",",O
314,saya,O
314,sempat,O
314,kaget,O
314,dan,O
314,telepon,O
314,kepada,O
314,accounting,O
314,yang,O
314,menghandle,O
314,pembayaran,O
314,",",O
314,akan,O
314,tetapi,O
314,tidak,O
314,bisa,O
314,menghubungi,O
314,acconting,O
314,saya,O
314,karena,O
314,tidak,O
314,masuk,O
314,kerja,O
314,pada,O
314,hari,O
314,itu,O
314,.,O
314,oleh,O
314,karena,O
314,itu,O
314,saya,O
314,bilang,O
314,kepada,O
314,preman,O
314,maybank,O
314,tersebut,O
314,saya,O
314,akan,O
314,membayarnya,O
